Country,Location,Name,Coordinates
ER,MSW,Massawa (Mitsiwa),1536N 03927E
ES,2BL,Lloseta,3943N 00252E
ES,2TT,Ametlla,4134N 00115E
ES,2VA,Vallecillo,4221N 00512W
ES,4SS,Santurtz,4319N 00301W
ES,8TC,Rejected,3728N 00049W
ES,AAQ,Santiago del Campo,3938N 00622W
ES,AAW,Sa Canal,3850N 00123E
ES,ABH,Abanto,4319N 00430W
ES,ACA,Alcanar,4033N 00029E
ES,ACE,Lanzarote,2858N 01332W
ES,AD6,Nuevo Baztan,4022N 00315W
ES,ADR,Adra,3645N 00301W
ES,ADT,Alcaudete de la Jaya,3947N 00452W
ES,AGA,Agaete,2807N 01542W
ES,AGD,La Guardia,4154N 00853W
ES,AGG,Argelaguer,4213N 00239E
ES,AGP,Malaga,3643N 00425W
ES,AGU,Aguilas,3724N 00135W
ES,ALA,Villarreal de Alava,4259N 00238W
ES,ALT,Algorta,4321N 00301W
ES,ALX,Almendricos,3728N 00147W
ES,AMP,Ampuero,4321N 00325W
ES,AMX,Almorox,4014N 00423W
ES,ARZ,Allariz,4211N 00748W
ES,AS8,Cabuenes,4331N 00536W
ES,ASL,Andosilla,4223N 00157W
ES,ATO,El Astillero,4324N 00349W
ES,ATQ,Ataquines,4111N 00448W
ES,AXO,A Baiuca,4318N 00830W
ES,AYR,Ayora,3904N 00103W
ES,B8C,Bacaicoa,4253N 00206W
ES,BAT,La Batlloria,4143N 00233E
ES,BBJ,Brena Baja,2838N 01745W
ES,BDA,Benegida,3904N 00033W
ES,BDF,Barbate,3611N 00555W
ES,BDP,Banyeres del Penedes,4106N 00131E
ES,BGG,Berlanga,3817N 00549W
ES,BGJ,Berguenda,4247N 00303W
ES,BIO,Bilbao,4315N 00258W
ES,BLR,Begur,4157N 00312E
ES,BMO,Benimodo,3913N 00031W
ES,BOS,Burgo de Osma,4134N 00304W
ES,BPM,Porreras,3931N 00300E
ES,BRM,Bermeo,4326N 00243W
ES,BS3,Binissalem,3941N 00250E
ES,BSL,Bermiyo Sallago,4122N 00606W
ES,BU3,Benicull,3911N 00023W
ES,BVN,Buenavista del Norte,2822N 01654W
ES,C9A,Calles,3944N 00058W
ES,CAQ,Riudecanyes,4107N 00057E
ES,CAR,Cartagena,3736N 00059W
ES,CAS,Castellon de la Plana,3959N 00002W
ES,CBL,Cambrils,4104N 00104E
ES,CBP,Cabo de Palos,3738N 00041W
ES,CC7,Escorca,3949N 00251E
ES,CCN,Corcubion,4257N 00911W
ES,CCX,Carcaixent,3904N 00024W
ES,CDI,Carrizal,2754N 01524W
ES,CDK,Las Casas de Alcanar,4033N 00032E
ES,CED,Cedeira,4339N 00803W
ES,CEL,Celeiro,4242N 00703W
ES,CES,Capellades,4132N 00142E
ES,CFL,Casillas Flores,4023N 00645W
ES,CGE,Calonge,4152N 00305E
ES,CGG,Campllong,4153N 00249E
ES,CGR,Consuegra,3928N 00336W
ES,CHR,Caleta de Sebo,2914N 01330W
ES,CHZ,Puebla de Sancho Perez,3824N 00624W
ES,CJE,Costa Adeje,2804N 01645W
ES,CNO,Carino,4345N 00752W
ES,COI,Catoira,4240N 00843W
ES,CPA,Campoamor,3754N 00045W
ES,CPL,Campanillas,3643N 00432W
ES,CQU,Carranque,4010N 00354W
ES,CRG,Cabo Roig,3755N 00044W
ES,CRP,Carpio Tajo,3953N 00427W
ES,CRS,Carboneras,3659N 00153W
ES,CSN,Cisneros,4213N 00451W
ES,CSO,Castropol,4332N 00702W
ES,CUD,Cuarte de Huerva,4135N 00055W
ES,CUR,Castro-Urdiales,4323N 00313W
ES,CUT,Morro del Jable,2803N 01420W
ES,CZT,Camarzana Tera,4200N 00601W
ES,DAG,Dos Aguas,3917N 00048W
ES,DBA,Deba,4318N 00221W
ES,DBO,Playa Den Bossa,3853N 00125E
ES,DEJ,Valdetorres de Jarama,4042N 00330W
ES,EBO,Cebolla,3957N 00434W
ES,ECT,El Casar de Talamanca,4042N 00326W
ES,EDL,Estadilla,4203N 00015E
ES,EGR,Grove,4230N 00852W
ES,EJC,Ejea de los Caballeros,4207N 00108W
ES,ELV,Elvillar,4234N 02032W
ES,EMP,Empuriabrava,4215N 00308E
ES,ENG,Enguera,3859N 00041W
ES,EOO,El Pedernoso,3929N 00245W
ES,ETH,Huete,4008N 00241W
ES,EUG,Santa Eugenia,4233N 00900W
ES,EWE,Fuenterrabia,4322N 00147W
ES,EZC,Ezcaray,4219N 00301W
ES,FAL,Fuente-Alamo,3842N 00126W
ES,FLD,Formentera Island,3839N 00135E
ES,FNC,La Font den Carros,3855N 00010W
ES,FRA,Frades,4303N 00817W
ES,FRM,Fermoselle,4119N 00623W
ES,FRO,Ferrol,4329N 00815W
ES,FSL,Fuensalida,4003N 00412W
ES,GAN,Gandia,3858N 00011W
ES,GCS,El Grao,3958N 00001E
ES,GDR,Grajal de Ribera,4211N 00537W
ES,GGA,Garriguella,4220N 00304E
ES,GIJ,Gijon,4332N 00540W
ES,GLE,La Escala (L'Escala),4207N 00308E
ES,GND,Puerto de Granadilla,2803N 01629W
ES,GRC,Garachico,2822N 01645W
ES,GRT,Lagartera,3954N 00512W
ES,GTL,Gran Tarajal,2812N 01401W
ES,GTX,Getxo,4332N 00301W
ES,GU6,Fontanar,4044N 00310W
ES,GVA,Cigales,4146N 00442W
ES,GYA,Granyanella,4140N 00113E
ES,HDD,Hinojosa del Duque,3830N 00509W
ES,HHU,Castillazuelo,4204N 00040E
ES,HIE,Puerto de la Estaca,2747N 01754W
ES,HIG,Higuera la Real,3808N 00641W
ES,HLL,Hormilla,4226N 00246W
ES,HSN,Hermisende,4158N 00653W
ES,HTY,Hontanaya,3944N 00250W
ES,HVC,Sanxenxo,4224N 00848W
ES,IAS,Camarinas,4307N 00910W
ES,IBZ,Ibiza,3854N 00126E
ES,ITE,Belchite,4118N 00045W
ES,IUA,Iurreta,4310N 00238W
ES,JAV,Javea,3847N 00010E
ES,JON,Burujon,3954N 00418W
ES,JRM,San Julian de Ramis,4201N 00251E
ES,JUE,Guijuelo,4033N 00540W
ES,KLL,La Ametlla de Mar,4054N 00048E
ES,L4O,Lodoso,4226N 00349W
ES,LAP,Lapuebla de Labarca,4230N 00234W
ES,LAX,Lage,4313N 00900W
ES,LCG,La Coruna (A Coruna),4322N 00823W
ES,LE6,Torrente,3926N 00028W
ES,LEC,Lecumberri,4300N 00153W
ES,LEI,Almeria,3650N 00227W
ES,LEL,Calella,4137N 00240E
ES,LGC,La Graciosa,2913N 01330W
ES,LGU,Legutiano,4258N 00238W
ES,LIT,Lizartza,4319N 00159W
ES,LIU,San Feliu de Buxalleu,4147N 00235E
ES,LLO,Lloret de Mar,4142N 00251E
ES,LPA,Las Palmas de Gran Canaria,2806N 01525W
ES,LPC,Puebla del Caraminal,4236N 00856W
ES,LPF,La Poble de Farnals,3935N 00140W
ES,LRT,La Restinga,2737N 01759W
ES,LSL,La Seu d'Urgell,4222N 00127E
ES,LTV,Moral de Calatrava,3850N 00335W
ES,LZR,La Zarza,3849N 00613W
ES,M8M,San Mames De Meruelo,4327N 00334W
ES,M8U,Mourente,4334N 00716W
ES,MAH,"Mahon, Menorca",3953N 00415E
ES,MAI,Malpica (Malpica de Bergantinos),4319N 00848W
ES,MBY,Mombuey,4202N 00620W
ES,MCZ,Mozoncillo,4109N 00411W
ES,MED,El Medano,2802N 01632W
ES,MET,Miguel Esteban,3931N 00305W
ES,MGA,Mugia,4306N 00913W
ES,MGN,Magan,3957N 00355W
ES,MGR,Mugardos,4328N 00815W
ES,MIA,Mesia,4306N 00816W
ES,MIC,Miraclamp,4136N 00052E
ES,MIR,Miramar,3857N 00000W
ES,MIX,Miranda de Ebro,4241N 00257W
ES,MLJ,Murillo de Rio Leza,4224N 00219W
ES,MLN,Melilla,3519N 00253W
ES,MLO,Maliano,4325N 00350W
ES,MMA,Malgrat de Mar,4139N 00245E
ES,MNF,Montefrio,3719N 00401W
ES,MOA,Moana,4217N 00844W
ES,MOG,Mogarraz,4029N 00603W
ES,MOI,Montiel,3842N 00252W
ES,MOJ,Mojacar,3709N 00151W
ES,MQU,Mascaraque,3943N 00349W
ES,MRJ,Madridejos,3928N 00332W
ES,MRN,Maracena,3712N 00338W
ES,MSN,Masnou,4129N 00219E
ES,MTC,Montblanc,4123N 00110E
ES,MTQ,Montesquiu,4206N 00212E
ES,MTU,Motrico (Mutriku),4318N 00223W
ES,MUN,Munguia,4321N 00250W
ES,MUS,Musel-Arnao,4334N 00542W
ES,NAA,Ayegui,4239N 00202W
ES,NBL,Noblejas,3959N 00326W
ES,NCA,Inca,3943N 00254E
ES,NCO,Coristanco,4312N 00845W
ES,NDD,Las Noras de Daza,3645N 00244W
ES,NJE,Najera,4225N 00244W
ES,NLL,Santa Olalla,4001N 00426W
ES,NRA,Salinas De Pamplona,4245N 00139W
ES,NRT,Monserrat,3922N 00036W
ES,NTR,Mentrida,4014N 00411W
ES,OLY,Olias del Rey,3957N 00358W
ES,OLZ,Olazagutia,4252N 00212W
ES,OMR,Mora,3940N 00346W
ES,OND,Ondarroa,4319N 00225W
ES,ONS,Obanos,4241N 00147W
ES,OOP,Cadaques,4217N 00317E
ES,ORJ,Orjiva,3654N 00325W
ES,OSR,Oroso,4259N 00826W
ES,OTG,Ortigueira,4340N 00751W
ES,OTO,Rotova,3856N 00015W
ES,OUT,Outes,4251N 00854W
ES,OZL,Orzola,2913N 01327W
ES,PAL,Palamos,4151N 00308E
ES,PAN,Pantoja,4003N 00350W
ES,PBU,Pancorbo,4238N 00306W
ES,PCN,Picassent,3921N 00027W
ES,PD3,Puerto de la Selva,4220N 00312E
ES,PDS,Puerto de Sagunto,3939N 00013W
ES,PET,Petra,3937N 00306E
ES,PGU,Puerto de Guimar,2818N 01622W
ES,PIT,Pitillas,4225N 00137W
ES,PJC,Polina Jucar,3912N 00022W
ES,PLI,Playa Ingles,2746N 01535W
ES,PMI,Palma de Mallorca,3934N 00238E
ES,PNY,Sant Antoni de Portmany,3859N 00118E
ES,PPS,Puerto de Playa de Santiago,2802N 01712W
ES,PRE,Puerto Calero,2855N 01342W
ES,PRG,Puig-reig,4159N 00152E
ES,PRO,Puerto Rosario,2830N 01352W
ES,PRT,Portosin,4246N 00857W
ES,PSJ,Playa San Juan,2810N 01648W
ES,PSL,Posada de Llanera,4326N 00551W
ES,PSO,Pola de Siero,4324N 00539W
ES,PTM,Puertomarin,4248N 00737W
ES,PTN,Son (Puerto del Son),4241N 00901W
ES,PUC,Puerto del Carmen,2855N 01340W
ES,PVA,Puras,4111N 00439W
ES,PVG,Puerto de Vega,4334N 00638W
ES,QIS,Quismondo,4006N 00419W
ES,RA5,Rajadell,4143N 00142E
ES,RAL,Sarral,4126N 00114E
ES,RBI,Ribeira (Santa Uxia),4233N 00900W
ES,RDA,Alcala del Rio,3731N 00558W
ES,RDE,Rubielos de Mora,4011N 00039W
ES,RES,Casar de Caceres,3934N 00625W
ES,ROM,El Rompido,3713N 00707W
ES,RPL,Ripoll,4212N 00211E
ES,RRS,Ferreras,4154N 00611W
ES,RTA,Renteria,4319N 00154W
ES,RUE,Rueda,4125N 00457W
ES,RUM,Santo Angel,3756N 00107W
ES,RUZ,Puerto de la Cruz,2825N 01633W
ES,S8C,Santervas De Campos,4213N 00506W
ES,S9S,Salinas de Oro,4247N 00153W
ES,SAG,Sagunto,3941N 00016W
ES,SAP,San Pedro Pescador,4211N 00305E
ES,SAS,San Asensio,4230N 00245W
ES,SBT,San Bartolome de Tirajana,2900N 01336W
ES,SCR,San Carlos de la Rapita,4037N 00036E
ES,SDG,Sallent de Gallego,4246N 00020W
ES,SER,Serra,3941N 00026W
ES,SFL,Sant Feliu de Llobregat,4123N 00203E
ES,SFO,San Fernando,3628N 00612W
ES,SFU,Sant Feliu de Guixols,4147N 00302E
ES,SGD,Santa Agueda,3810N 00047W
ES,SGT,San Agustin,2746N 01628W
ES,SIO,Casasimarro,3922N 00202W
ES,SIS,Sils,4148N 00245E
ES,SIT,Sitges,4114N 00150E
ES,SJ2,Sant Jordi,3933N 00246E
ES,SJO,Sant Joan Despi,4122N 00204E
ES,SL4,Sant Lluis,3950N 00415E
ES,SL8,Sobradelo,4235N 00847W
ES,SMD,Sant Miquel de Fluvia,4210N 00259E
ES,SNR,Santurce,4320N 00302W
ES,SO8,San Miguel Del Arroyo,4126N 00427W
ES,SOL,El Port,3946N 00242E
ES,SP4,Sanguineda,4211N 00838W
ES,SPC,Santa Cruz de La Palma,2841N 01746W
ES,SPQ,San Pedro Ceque,4303N 00604W
ES,SRH,San Roman de Hornija,4129N 00517W
ES,STE,Santa Eulalia del Rio,3859N 00131E
ES,SUM,Sumarcarcer,3906N 00038E
ES,SUR,Santa Ursula,2825N 01628W
ES,SVB,San Vicente de la Barquera,4323N 00423W
ES,SVI,San Vicente,4227N 00704W
ES,SXX,Sangenjo,4224N 00849W
ES,TAZ,Tazacorte,2838N 01756W
ES,TBR,Tabara,4149N 00557W
ES,TBZ,Tabuenca,4142N 00133W
ES,TDC,Trobajo del Cerecedo,4234N 00535W
ES,TDY,Tordoya,4306N 00834W
ES,TG2,Les Borges del Camp,4110N 00101E
ES,THO,Torre Horadada,3752N 00045W
ES,TJF,Tijarafe,2842N 01757W
ES,TJQ,Tejina,2832N 01621W
ES,TKG,Tossa (Tossa de Mar),4143N 00256E
ES,TO9,Palomeque,4007N 00357W
ES,TRE,Trebujena,3652N 00610W
ES,TRR,Torredembarra,4109N 00124E
ES,TRU,Trubia,4330N 00544W
ES,TRY,Real de Montroy,3920N 00036W
ES,TT2,La Selva del Camp,4112N 00108E
ES,TVC,Tornavacas,4015N 00541W
ES,UCC,Belmonte,3934N 00242W
ES,UIS,Ucieda,4315N 00414W
ES,UNY,Avinyo,4152N 00158E
ES,URI,Llauri,3909N 00020W
ES,URZ,Urroz,4247N 00127W
ES,V7N,Vidania,4308N 00209W
ES,V8C,San Cristobal de Entrevinas,4203N 00538W
ES,V8M,Villasana De Mena,4306N 00317W
ES,VBN,Villabona,4311N 00203W
ES,VCC,Vallcarca,4114N 00152E
ES,VIL,Villagarcia de Arosa,4236N 00845W
ES,VIT,Vitoria-Gasteiz,4251N 00240W
ES,VIV,Viveiro,4340N 00736W
ES,VJO,Valera de Abajo,3946N 00209W
ES,VLG,Villanueva y Geltru (Vilanova i la Geltru),4113N 00144E
ES,VZM,Vizmalo,4210N 00406W
ES,VZO,Vimianzo,4307N 00902W
ES,Z8N,Zalain,4317N 00142W
ES,Z8R,Echarri-Aranaz,4254N 00204W
ES,ZMF,Sauzal,2828N 01625W
ES,ZUE,Zuera,4152N 00047W
ES,ZZ4,Villaflor,4135N 00559W
FI,AHL,Alholmen,6342N 02242E
FI,AJO,Ajos,6540N 02434E
FI,AKK,Asikkala,6203N 02826E
FI,BAR,Baronsalmi,5958N 02352E
FI,BRA,Brando,6025N 02103E
FI,BRO,Bromarv,5959N 02302E
FI,DEG,Degerby,6006N 02411E
FI,DLS,Dalsbruk (Taalintehdas),6001N 02231E
FI,DLS,Taalintehdas (Dalsbruk),6001N 02231E
FI,DRA,Dragsfjard,6004N 02228E
FI,ECK,Eckero,6013N 01937E
FI,EJO,Eurajoki (Euraaminne),6112N 02144E
FI,EJO,Euraaminne (Eurajoki),6112N 02144E
FI,EM2,Elamajarvi,6329N 02540E
FI,ENK,Enonkoski,6205N 02855E
FI,ESP,Esbo (Espoo),6012N 02439E
FI,ESP,Espoo (Esbo),6012N 02439E
FI,FAR,Farjsundet,6014N 02001E
FI,FOG,Foglo,6001N 02025E
FI,GDB,Gottby (Godby),6008N 01950E
FI,GUL,Gullo,5957N 02325E
FI,HAK,Hakkola,6223N 02243E
FI,HAL,Halonen,6641N 02730E
FI,HAO,Hailuoto,6500N 02450E
FI,HAR,Harvaluoto,6022N 02028E
FI,HEL,Helsinki,6010N 02456E
FI,HIM,Himanka,6404N 02339E
FI,HIT,Hiitinen,5953N 02230E
FI,HMA,Himankakyla,6410N 02342E
FI,HMN,Fredrikshamn (Hamina),6034N 02712E
FI,HMN,Hamina (Fredrikshamn),6034N 02712E
FI,HOG,Hogsara,5957N 02222E
FI,HOU,Houtskari (Houtskar),6013N 02123E
FI,HOU,Houtskar (Houtskari),6013N 02123E
FI,HVM,Hirvensalmi,6138N 02648E
FI,IIS,Idensalmi (Iisalmi),6333N 02711E
FI,IIS,Iisalmi (Idensalmi),6333N 02711E
FI,IMA,Imatra,6110N 02845E
FI,INI,Inio,6024N 02124E
FI,JAN,Janakkala,6054N 02436E
FI,JOE,Joensuu,6236N 02946E
FI,JOU,Joutseno,6106N 02829E
FI,JUK,Juuka,6314N 02915E
FI,JUS,Jussaro,5949N 02334E
FI,JYV,Jyvaskyla,6215N 02544E
FI,KAN,Kantlax (Kaitalahti),6145N 02343E
FI,KAS,Kaskinen (Kasko),6037N 02153E
FI,KAS,Kasko (Kaskinen),6037N 02153E
FI,KEM,Kemi/Tornea (Kemi/Tornio),6544N 02434E
FI,KEM,Kemi/Tornio (Kemi/Tornea),6544N 02434E
FI,KES,Kesalahti,6153N 02950E
FI,KIM,Kemio (Kimito),6010N 02245E
FI,KIM,Kimito (Kemio),6010N 02245E
FI,KIR,Kirkniemi,6010N 02357E
FI,KJO,Kalajoki,6415N 02357E
FI,KK5,Kalliola,6105N 02538E
FI,KKR,Kokar,5956N 02053E
FI,KKV,Koskenkorva,6241N 02228E
FI,KLA,Klamila,6031N 02728E
FI,KLV,Kallviken,6022N 02627E
FI,KNT,Kantvik,6005N 02423E
FI,KOJ,Kojonkulma,6057N 02259E
FI,KOK,Karleby (Kokkola),6350N 02307E
FI,KOK,Kokkola (Karleby),6350N 02307E
FI,KOR,Korpo (Korppoo),6010N 02134E
FI,KOR,Korppoo (Korpo),6010N 02134E
FI,KPL,Kaipola,6149N 02513E
FI,KRO,Kronvik,6304N 02131E
FI,KRS,Kristiinankaupunki (Kristinestad),6217N 02123E
FI,KRS,Kristinestad (Kristiinankaupunki),6217N 02123E
FI,KSN,Kasnas,5955N 02224E
FI,KTK,Kotka,6028N 02655E
FI,KTQ,Kitee,6206N 03007E
FI,KUM,Kumlinge,6016N 02047E
FI,KUO,Kuopio,6253N 02741E
FI,KUR,Kuru,6152N 02344E
FI,KVH,Koverhaara (Koverhar),5952N 02313E
FI,KVH,Koverhar (Koverhaara),5952N 02313E
FI,LAK,Lakulahti,6031N 02710E
FI,LAP,Lappohja (Lappvik),5954N 02315E
FI,LAP,Lappvik (Lappohja),5954N 02315E
FI,LHO,Halosenlahti,6514N 02519E
FI,LLO,Lapaluoto,6440N 02426E
FI,LLX,Lielax,6019N 02224E
FI,LOV,Loviisa (Lovisa),6027N 02614E
FI,LOV,Lovisa (Loviisa),6027N 02614E
FI,LPJ,Lappajarvi,6312N 02338E
FI,LPP,Lappeenranta (Villmanstrand),6103N 02811E
FI,LPP,Villmanstrand (Lappeenranta),6103N 02811E
FI,LSK,Lindkoski,6038N 02616E
FI,LUA,Luumaki,6055N 02740E
FI,LUK,Laukaa,6225N 02557E
FI,LUV,Luvia,6121N 02137E
FI,LVB,Lovbole,6009N 02233E
FI,MAA,Maaninka,6309N 02718E
FI,MER,Merikarvia (Sastmola),6151N 02130E
FI,MER,Sastmola (Merikarvia),6151N 02130E
FI,MHQ,Maarianhamina (Mariehamn),6006N 01957E
FI,MHQ,Mariehamn (Maarianhamina),6006N 01957E
FI,MIK,Mikkeli (Sankt Michel),6141N 02716E
FI,MIK,Sankt Michel (Mikkeli),6141N 02716E
FI,MRS,Marsund,6012N 01942E
FI,MTY,Mantyluoto,6135N 02129E
FI,MUL,Multia,6225N 02447E
FI,MUN,Munsala,6329N 02220E
FI,MUS,Mustola,6104N 02818E
FI,NAU,Nagu (Nauvo),6011N 02155E
FI,NAU,Nauvo (Nagu),6011N 02155E
FI,NLI,Naantali (Nadendal),6027N 02202E
FI,NLI,Nadendal (Naantali),6027N 02202E
FI,NLS,Nilsia,6312N 02850E
FI,NOU,Nousiainen (Nousis),6036N 02205E
FI,NUR,Nurmes,6332N 02910E
FI,OLK,Olkiluoto,6114N 02129E
FI,OUL,Oulu (Uleaborg),6501N 02528E
FI,OUL,Uleaborg (Oulu),6501N 02528E
FI,PAA,Parola,6102N 02421E
FI,PAH,Parhalahti,6429N 02420E
FI,PAR,Parainen (Pargas),6018N 02218E
FI,PAR,Pargas (Parainen),6018N 02218E
FI,PER,Pernaja (Perna),6027N 02603E
FI,PER,Perna (Pernaja),6027N 02603E
FI,PK9,Piikkio,6026N 02231E
FI,POH,Pohjankuru (Skuru),6007N 02333E
FI,POH,Skuru (Pohjankuru),6007N 02333E
FI,POR,Bjorneborg (Pori),6129N 02148E
FI,POR,Pori (Bjorneborg),6129N 02148E
FI,PRK,Parikkala,6133N 02930E
FI,PRS,Jakobstad (Pietarsaari),6341N 02247E
FI,PRS,Pietarsaari (Jakobstad),6341N 02247E
FI,PRV,Borga (Porvoo),6024N 02540E
FI,PRV,Porvoo (Borga),6024N 02540E
FI,PSI,Poitsila,6033N 02710E
FI,PT2,Pihtipudas,6323N 02534E
FI,PUH,Puhos,6206N 02955E
FI,RAA,Brahestad (Raahe),6441N 02429E
FI,RAA,Raahe (Brahestad),6441N 02429E
FI,RAU,Rauma (Raumo),6108N 02130E
FI,RAU,Raumo (Rauma),6108N 02130E
FI,REP,Reposaari,6137N 02127E
FI,RHU,Rouhu,6032N 02140E
FI,RIS,Ristiina,6130N 02716E
FI,ROY,Roytta,6545N 02410E
FI,RTR,Rautaruukki,6439N 02425E
FI,RUI,Ruovesi,6159N 02405E
FI,RUO,Ruotsinpyhtaa (Stromfors),6032N 02627E
FI,RUO,Stromfors (Ruotsinpyhtaa),6032N 02627E
FI,RVN,Rovaniemi,6630N 02543E
FI,RYM,Rimito (Rymattyla),6022N 02157E
FI,RYM,Rymattyla (Rimito),6022N 02157E
FI,SAN,Sando (Santasaari),6013N 02230E
FI,SAR,Finby (Sarkisalo),6006N 02256E
FI,SBG,Suomenlinna (Sveaborg),6008N 02459E
FI,SBG,Sveaborg (Suomenlinna),6008N 02459E
FI,SII,Siilinjarvi,6305N 02740E
FI,SIP,Sibbo (Sipoo),6022N 02516E
FI,SIP,Sipoo (Sibbo),6022N 02516E
FI,SKI,Skinnarvik,6008N 02228E
FI,SKU,Skutviken,5956N 02323E
FI,SKV,Kilpilahti (Skoldvik),6018N 02533E
FI,SKV,Skoldvik (Kilpilahti),6018N 02533E
FI,SLY,Siltakyla (Broby),6030N 02645E
FI,SMA,Summa,6032N 02707E
FI,SNA,Snappertuna,6000N 02339E
FI,SSI,Sarkisalmi,6136N 02929E
FI,SUL,Sunila,6029N 02657E
FI,SVK,Sulkava,6045N 02512E
FI,SVL,Nyslott (Savonlinna),6152N 02854E
FI,SVL,Savonlinna (Nyslott),6152N 02854E
FI,TAI,Ekenas (Tammisaari),5958N 02326E
FI,TAI,Tammisaari (Ekenas),5958N 02326E
FI,TES,Tessvar,6003N 02254E
FI,THK,Tahkoluoto,6138N 02125E
FI,TJO,Tessjo (Tesjoki),6028N 02619E
FI,TKU,Turku (Abo),6027N 02217E
FI,TKU,Abo (Turku),6027N 02217E
FI,TMP,Tammerfors (Tampere),6130N 02345E
FI,TMP,Tampere (Tammerfors),6130N 02345E
FI,TOJ,Tojby,6239N 02110E
FI,TOK,Tolkis (Tolkkinen),6020N 02535E
FI,TOK,Tolkkinen (Tolkis),6020N 02535E
FI,TOR,Tornea (Tornio),6551N 02411E
FI,TOR,Tornio (Tornea),6551N 02411E
FI,TOT,Tottesund,6314N 02203E
FI,TSD,Tervsund,6015N 02219E
FI,TVA,Tvarminne,5950N 02311E
FI,TVS,Taivassalo (Tovsala),6034N 02136E
FI,TVS,Tovsala (Taivassalo),6034N 02136E
FI,UIM,Uimaharju,6254N 03014E
FI,UKI,Nystad (Uusikaupunki),6048N 02125E
FI,UKI,Uusikaupunki (Nystad),6048N 02125E
FI,UKP,Nykarleby (Uusikaarlepyy),6332N 02232E
FI,UKP,Uusikaarlepyy (Nykarleby),6332N 02232E
FI,ULV,Ulvila,6126N 02153E
FI,USK,Uskila,6114N 02415E
FI,VAA,Vaasa (Vasa),6306N 02136E
FI,VAA,Vasa (Vaasa),6306N 02136E
FI,VAR,Vartsala,6020N 02300E
FI,VAS,Vestlax,6005N 02246E
FI,VEI,Veitsiluoto,6541N 02438E
FI,VEL,Velkua,6028N 02140E
FI,VIR,Varpuniemi (Kello),6405N 02824E
FI,VJK,Varjakka,6454N 02508E
FI,VKT,Vuoksen Terminal,6113N 02849E
FI,VRA,Virrat (Virdois),6214N 02345E
FI,VRK,Varkaus,6219N 02754E
FI,VSS,Vuosaari (Nordsjo),6013N 02511E
FI,VTF,Vastanfjard,6003N 02239E
FI,WAS,Vasklot (Vaskiluoto),6306N 02134E
FI,YXP,Yxpila,6350N 02302E
FI,ZBQ,Perttula,6027N 02442E
FJ,DEN,Denarau,1746S 17723E
FJ,ELL,Ellington Wharf,1721S 17813E
FJ,LBS,Labasa,1625S 17923E
FJ,LTK,Lautoka,1737S 17727E
FJ,MAL,Malau (Labasa),1622S 17923E
FJ,MOM,Momi,1755S 17717E
FJ,NAM,Nambouwalu,1659S 17842E
FJ,SIN,Singatoka,1810S 17731E
FJ,SUV,Suva,1808S 17827E
FJ,VAT,Vatia Wharf,1724S 17746E
FJ,VUD,Vuda,1736S 17730E
FJ,WAI,Wairiki,1655S 17840E
FM,EAU,Eauripik Atoll,0642N 14304E
FM,GAF,Gaferut Atoll,0914N 14523E
FM,IFA,Ifalik Atoll,0714N 14427E
FM,LUK,Lukunor Atoll,0531N 15346E
FM,NGA,Ngatik,0548N 15716E
FM,PLW,Puluwat,0721N 14911E
FM,PUL,Pulap Island,0735N 14925E
FM,SAT,Satawal,0721N 14702E
FM,SOR,Sorol Atoll,0808N 14023E
FM,WOL,Woleai Atoll,0721N 14352E
FO,EDI,Eidi,6218N 00705W
FO,HYV,Hoyvik,6202N 00645W
FO,KOL,Kollafjordur,6207N 00653W
FO,NLS,Nolsoy,6201N 00640W
FO,NSK,Noryskali,6213N 00700W
FO,RVK,Runavik,6207N 00643W
FO,SJO,Sjovar havn,6206N 00645W
FO,SKA,Skali,6209N 00646W
FO,SRV,Sorvagur,6204N 00718W
FO,STR,Strendur,6207N 00645W
FO,SYN,Streymnes,6212N 00701W
FO,THO,Thorshavn,6201N 00646W
FO,TOF,Toftir,6206N 00644W
FO,TOR,Torshavn,6210N 06460W
FO,TVO,Tvoroyri,6133N 00648W
FO,VAG,Vagur,6128N 00649W
FR,33G,Plassac,4506N 00039W
FR,3CG,Bessan,4322N 00325E
FR,43H,Olonzac,4317N 00243E
FR,4MM,Malestroit,4749N 00223W
FR,4PS,Plesse,4732N 00153W
FR,4S4,Saint-Andre-de-la-Roche,4344N 00717E
FR,4VA,Villesequelande,4314N 00214E
FR,5EP,Epervans,4645N 00454E
FR,5TB,Saint-Trojan-les-Bains,4550N 00112W
FR,69R,Chasselay,4552N 00447E
FR,8AY,Uzemain,4805N 00621E
FR,8GT,Guitalens-l'Albarede,4339N 00203E
FR,8LV,Landunvez,4832N 00444W
FR,9AV,Vadencourt,4956N 00334E
FR,9DS,Dieue-Sur-Meuse,4904N 00525E
FR,9SS,Ressons-le-Long,4923N 00309E
FR,A84,Aubais,4345N 00009E
FR,A86,Achery,4941N 00323E
FR,AA2,Asnelles,4920N 00035W
FR,AAH,Apach,4927N 00622E
FR,AAI,Bouliac,4449N 00031W
FR,AAO,Aramon,4354N 00440E
FR,ABA,Rabastens,4349N 00144E
FR,ABB,Abbeville,5006N 00150E
FR,AD5,Tourouzelle,4315N 00244E
FR,ADB,Andernos-les-Bains,4444N 00106W
FR,AEO,Auvers-sur-Oise,4904N 00211E
